ID,e_city_id,s_city_id,NOMBORIGEN,EMP07_1,EMP07_2,EMP07_3,EMP07_4,EMP07_5,EMP07_6,EMP07_7,EMP07_8,EMP07_9,EMP07_10,TOTAL_PERSONAS,s_lon,s_lat,e_lon,e_lat,Region_origen,Region_destino,Flujo_Migratorio
136220,170101,81302,81302. Dpto. Cusco   Prov. Urubamba   Dist. Chinchero,-,-,-,-,-,2,4,2,3,-,11,-72.03877792,-13.4093831,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136222,170101,210605,210605. Dpto. Puno   Prov. Huancane   Dist. Pusi,-,-,-,-,-,-,1,1,-,-,2,-69.98966614,-15.4409193,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136223,170101,131001,131001. Dpto. La Libertad   Prov. Santiago de Chuco   Dist. Santiago de Chuco,-,1,-,-,-,-,-,1,-,1,3,-78.24461207,-8.34914124,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136224,170101,80308,80308. Dpto. Cusco   Prov. Anta   Dist. Pucyura,-,1,-,-,1,-,-,-,-,-,2,-72.09363199,-13.48468221,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136228,170101,80705,80705. Dpto. Cusco   Prov. Chumbivilcas   Dist. Livitaca,-,-,-,-,2,-,-,-,1,-,3,-71.67106199,-14.3813753,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136232,170101,210805,210805. Dpto. Puno   Prov. Melgar   Dist. Macari,-,-,-,-,1,2,-,2,-,1,6,-70.93218354,-14.71141871,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136234,170101,210101,210101. Dpto. Puno   Prov. Puno   Dist. Puno,-,19,8,5,24,-,9,10,19,4,98,-70.06367703,-15.9050032,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136238,170101,30608,30608. Dpto. Apurimac   Prov. Chincheros   Dist. Ranracancha,-,-,-,-,1,-,-,-,-,-,1,-73.5963018,-13.54763795,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136239,170101,60301,60301. Dpto. Cajamarca   Prov. Celendin   Dist. Celendin,-,-,-,-,-,-,-,1,-,-,1,-78.1176114,-6.77519803,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136242,170101,80401,80401. Dpto. Cusco   Prov. Calca   Dist. Calca,-,-,4,3,17,3,3,13,13,2,58,-71.95777705,-13.26872231,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136243,170101,80103,80103. Dpto. Cusco   Prov. Cusco   Dist. Poroy,-,-,-,-,-,-,2,-,2,-,4,-72.04229936,-13.50191714,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136247,170101,10108,10108. Dpto. Amazonas   Prov. Chachapoyas   Dist. Huancas,-,2,-,-,-,1,1,1,1,-,6,-77.87497368,-6.15613878,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136250,170101,81205,81205. Dpto. Cusco   Prov. Quispicanchi   Dist. Ccatca,-,-,-,-,1,-,-,1,3,-,5,-71.50577026,-13.6003881,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136252,170101,40408,40408. Dpto. Arequipa   Prov. Castilla   Dist. Machaguay,-,-,-,-,-,-,1,-,-,-,1,-72.47175924,-15.60113047,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136253,170101,40513,40513. Dpto. Arequipa   Prov. Caylloma   Dist. Madrigal,-,-,-,-,-,-,-,-,1,-,1,-71.8574428,-15.5413404,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136254,170101,50114,50114. Dpto. Ayacucho   Prov. Huamanga   Dist. Vinchos,-,-,-,-,-,-,1,-,-,-,1,-74.45646621,-13.30628294,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136256,170101,50203,50203. Dpto. Ayacucho   Prov. Cangallo   Dist. Los Morochucos,-,-,-,-,-,-,-,-,-,1,1,-74.22566162,-13.49422641,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136258,170101,50508,50508. Dpto. Ayacucho   Prov. La Mar   Dist. Tambo,-,-,-,-,-,-,1,-,-,-,1,-74.02309958,-12.91229551,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136259,170101,80603,80603. Dpto. Cusco   Prov. Canchis   Dist. Combapata,-,-,-,-,2,-,-,1,-,-,3,-71.33414333,-14.08814277,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136265,170101,130902,130902. Dpto. La Libertad   Prov. Sanchez CarriÃ³n   Dist. Chugay,-,-,-,-,-,1,-,-,-,-,1,-77.79809001,-7.82233418,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136266,170101,40102,40102. Dpto. Arequipa   Prov. Arequipa   Dist. Alto Selva Alegre,-,3,-,3,9,-,2,5,6,3,31,-71.48585714,-16.33096183,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136268,170101,210203,210203. Dpto. Puno   Prov. Azangaro   Dist. Arapa,-,1,-,-,-,-,-,-,-,-,1,-70.08460964,-15.090044,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136273,170101,210606,210606. Dpto. Puno   Prov. Huancane   Dist. Rosaspata,-,1,-,-,-,-,-,-,1,-,2,-69.48742933,-15.20951067,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136274,170101,80506,80506. Dpto. Cusco   Prov. Canas   Dist. Pampamarca,-,-,-,-,1,-,-,-,1,-,2,-71.44655824,-14.14180422,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136275,170101,210406,210406. Dpto. Puno   Prov. Chucuito   Dist. Pomata,-,-,-,-,-,-,-,1,2,-,3,-69.28822221,-16.35666004,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136277,170101,30601,30601. Dpto. Apurimac   Prov. Chincheros   Dist. Chincheros,-,-,-,-,1,-,1,-,2,-,4,-73.74817593,-13.51863879,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136281,170101,210806,210806. Dpto. Puno   Prov. Melgar   Dist. NuÃ±oa,-,-,-,-,2,-,-,-,-,-,2,-70.67058667,-14.35679672,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136283,170101,81204,81204. Dpto. Cusco   Prov. Quispicanchi   Dist. Ccarhuayo,-,-,-,-,-,-,2,-,1,-,3,-71.34401224,-13.536981,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136287,170101,50501,50501. Dpto. Ayacucho   Prov. La Mar   Dist. San Miguel,-,-,-,-,-,1,3,1,-,-,5,-73.94265019,-13.03606488,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136290,170101,10112,10112. Dpto. Amazonas   Prov. Chachapoyas   Dist. Magdalena,-,-,1,-,-,-,-,-,-,-,1,-77.82381754,-6.42056417,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136294,170101,120107,120107. Dpto. Junin   Prov. Huancayo   Dist. Chilca,-,-,-,1,-,-,1,1,-,-,3,-75.18315482,-12.07905105,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136295,170101,40110,40110. Dpto. Arequipa   Prov. Arequipa   Dist. Miraflores,-,3,2,1,4,2,1,-,4,2,19,-71.47127872,-16.35646859,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136298,170101,40109,40109. Dpto. Arequipa   Prov. Arequipa   Dist. Mariano Melgar,-,6,-,2,4,-,3,3,2,5,25,-71.46287666,-16.37538375,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136299,170101,211101,211101. Dpto. Puno   Prov. San Roman   Dist. Juliaca,-,10,9,5,40,1,10,31,30,3,139,-70.21552891,-15.45987404,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136300,170101,60701,60701. Dpto. Cajamarca   Prov. Hualgayoc   Dist. Bambamarca,-,-,-,-,-,1,-,-,1,-,2,-78.47951208,-6.69309603,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136302,170101,80203,80203. Dpto. Cusco   Prov. Acomayo   Dist. Acos,-,-,-,-,-,-,-,-,3,-,3,-71.73025162,-13.93929224,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136304,170101,210115,210115. Dpto. Puno   Prov. Puno   Dist. Vilque,-,-,-,-,-,-,2,-,2,-,4,-70.26315568,-15.78021684,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136305,170101,210709,210709. Dpto. Puno   Prov. Lampa   Dist. Santa Lucia,-,-,-,-,-,-,-,-,1,-,1,-70.78465826,-15.60144093,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136308,170101,80205,80205. Dpto. Cusco   Prov. Acomayo   Dist. Pomacanchi,-,-,-,2,8,1,2,5,6,-,24,-71.62389797,-14.05363714,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136310,170101,40107,40107. Dpto. Arequipa   Prov. Arequipa   Dist. Jacobo Hunter,-,6,-,-,2,-,-,1,1,2,12,-71.56268415,-16.45871377,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136312,170101,150713,150713. Dpto. Lima   Prov. Huarochiri   Dist. Mariatana,-,-,-,-,1,-,-,-,-,-,1,-76.3653203,-12.26163693,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136313,170101,30505,30505. Dpto. Apurimac   Prov. Cotabambas   Dist. Mara,-,-,-,-,1,-,1,-,-,-,2,-72.11537089,-14.04514112,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136314,170101,210211,210211. Dpto. Puno   Prov. Azangaro   Dist. San Anton,-,-,-,-,-,-,-,1,-,-,1,-70.2566966,-14.5226212,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136315,170101,40101,40101. Dpto. Arequipa   Prov. Arequipa   Dist. Arequipa,1,39,24,16,35,1,18,31,35,18,218,-71.53845959,-16.40665825,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136317,170101,30204,30204. Dpto. Apurimac   Prov. Andahuaylas   Dist. Huancarama,-,-,-,-,-,-,-,-,2,-,2,-73.02830848,-13.65686191,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136318,170101,90101,90101. Dpto. Huancavelica   Prov. Huancavelica   Dist. Huancavelica,-,1,2,-,-,-,-,3,-,-,6,-75.00864148,-12.86284855,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136320,170101,21901,21901. Dpto. Ancash   Prov. Sihuas   Dist. Sihuas,-,-,1,-,-,-,-,-,-,-,1,-77.6154349,-8.540291,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136322,170101,81006,81006. Dpto. Cusco   Prov. Paruro   Dist. Omacha,-,-,-,-,4,1,-,1,1,1,8,-71.78633353,-14.1397225,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136323,170101,80106,80106. Dpto. Cusco   Prov. Cusco   Dist. Santiago,-,21,9,11,47,6,22,32,34,12,194,-71.97854374,-13.57304538,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136324,170101,30105,30105. Dpto. Apurimac   Prov. Abancay   Dist. Huanipaca,-,-,-,-,1,-,-,1,-,-,2,-72.97528486,-13.4760905,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136325,170101,81001,81001. Dpto. Cusco   Prov. Paruro   Dist. Paruro,-,-,-,1,3,-,2,1,6,2,15,-71.85570318,-13.72667329,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136328,170101,30101,30101. Dpto. Apurimac   Prov. Abancay   Dist. Abancay,-,4,7,4,21,6,14,15,28,8,107,-72.87161162,-13.63584151,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136329,170101,30501,30501. Dpto. Apurimac   Prov. Cotabambas   Dist. Tambobamba,-,-,-,-,-,-,-,2,-,-,2,-72.21291578,-13.91707079,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136332,170101,80607,80607. Dpto. Cusco   Prov. Canchis   Dist. San Pedro,-,2,-,-,1,-,1,-,-,-,4,-71.33282302,-14.16605273,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136334,170101,80402,80402. Dpto. Cusco   Prov. Calca   Dist. Coya,-,-,-,-,2,-,1,-,2,1,6,-71.91532722,-13.40241579,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136336,170101,81104,81104. Dpto. Cusco   Prov. Paucartambo   Dist. Colquepata,-,-,-,-,1,-,1,-,-,-,2,-71.65422711,-13.40303447,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136337,170101,20107,20107. Dpto. Ancash   Prov. Huaraz   Dist. La Libertad,-,-,-,-,-,-,1,-,-,-,1,-77.71788438,-9.6367724,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136338,170101,210109,210109. Dpto. Puno   Prov. Puno   Dist. MaÃ±azo,-,-,-,-,1,-,-,-,-,-,1,-70.40861698,-15.8807948,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136339,170101,30502,30502. Dpto. Apurimac   Prov. Cotabambas   Dist. Cotabambas,-,-,-,-,1,-,1,1,2,-,5,-72.34128636,-13.75128268,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136341,170101,40124,40124. Dpto. Arequipa   Prov. Arequipa   Dist. Uchumayo,-,1,-,-,1,-,-,1,-,1,4,-71.69053931,-16.46093048,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136344,170101,10101,10101. Dpto. Amazonas   Prov. Chachapoyas   Dist. Chachapoyas,-,-,-,1,1,-,-,-,-,-,2,-77.85649173,-6.24773573,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136346,170101,210503,210503. Dpto. Puno   Prov. El Collao   Dist. Pilcuyo,-,-,-,-,-,-,-,1,2,-,3,-69.50862311,-16.09582945,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136348,170101,130601,130601. Dpto. La Libertad   Prov. Otuzco   Dist. Otuzco,-,-,-,-,1,-,-,-,1,-,2,-78.5821299,-7.84875695,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136350,170101,80302,80302. Dpto. Cusco   Prov. Anta   Dist. Ancahuasi,-,-,-,-,-,-,-,1,-,-,1,-72.32222958,-13.46162529,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136351,170101,40117,40117. Dpto. Arequipa   Prov. Arequipa   Dist. Sachaca,-,1,2,1,-,-,2,1,1,-,8,-71.5762452,-16.42116932,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136354,170101,30108,30108. Dpto. Apurimac   Prov. Abancay   Dist. San Pedro de Cachora,-,-,-,-,-,1,-,-,-,-,1,-72.81400257,-13.48884569,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136355,170101,80508,80508. Dpto. Cusco   Prov. Canas   Dist. Tupac Amaru,-,-,-,-,-,3,1,-,-,-,4,-71.52705111,-14.15101235,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136356,170101,210608,210608. Dpto. Puno   Prov. Huancane   Dist. Vilque Chico,-,-,-,-,1,-,-,-,-,-,1,-69.6095011,-15.13800557,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136357,170101,210112,210112. Dpto. Puno   Prov. Puno   Dist. Plateria,-,-,-,-,1,-,-,-,-,1,2,-69.86026369,-15.98096908,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136358,170101,80104,80104. Dpto. Cusco   Prov. Cusco   Dist. San JerÃ³nimo,-,3,5,2,9,2,7,16,9,2,55,-71.86742424,-13.55741089,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136359,170101,120903,120903. Dpto. Junin   Prov. Chupaca   Dist. Chongos Bajo,-,-,-,-,-,-,-,-,-,1,1,-75.2844333,-12.19483502,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136360,170101,210402,210402. Dpto. Puno   Prov. Chucuito   Dist. Desaguadero,-,-,1,1,-,-,-,-,2,-,4,-69.08028045,-16.620152,-70.28459131,-12.04858015,SIERRA,SELVA,SIERRA-SELVA
136362,170102,210201,210201. Dpto. Puno   Prov. Azangaro   Dist. Azangaro,-,-,-,-,2,-,1,1,2,1,7,-70.14922204,-14.88095747,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136364,170102,81001,81001. Dpto. Cusco   Prov. Paruro   Dist. Paruro,-,-,-,-,3,1,1,-,4,-,9,-71.85570318,-13.72667329,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136368,170102,80106,80106. Dpto. Cusco   Prov. Cusco   Dist. Santiago,-,1,3,2,11,-,2,10,19,6,54,-71.97854374,-13.57304538,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136369,170102,81306,81306. Dpto. Cusco   Prov. Urubamba   Dist. Ollantaytambo,-,-,-,-,-,-,-,-,2,1,3,-72.31641847,-13.23647273,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136370,170102,81008,81008. Dpto. Cusco   Prov. Paruro   Dist. Pillpinto,-,-,-,-,-,-,-,-,1,-,1,-71.76913864,-13.97484166,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136372,170102,60101,60101. Dpto. Cajamarca   Prov. Cajamarca   Dist. Cajamarca,-,-,1,1,1,-,-,1,-,-,4,-78.56108812,-7.07751247,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136375,170102,211103,211103. Dpto. Puno   Prov. San Roman   Dist. Cabanillas,-,-,-,-,-,-,-,1,-,-,1,-70.62245736,-15.85336849,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136377,170102,81301,81301. Dpto. Cusco   Prov. Urubamba   Dist. Urubamba,-,-,-,-,-,1,2,2,3,2,10,-72.13126781,-13.24494357,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136379,170102,211301,211301. Dpto. Puno   Prov. Yunguyo   Dist. Yunguyo,-,-,-,-,1,-,-,-,-,-,1,-69.09019322,-16.28280617,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136380,170102,81207,81207. Dpto. Cusco   Prov. Quispicanchi   Dist. Huaro,-,1,-,-,-,-,-,-,2,-,3,-71.67240005,-13.75531946,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136381,170102,81210,81210. Dpto. Cusco   Prov. Quispicanchi   Dist. Ocongate,-,-,-,-,11,4,1,2,13,-,31,-71.26896133,-13.68767485,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136382,170102,40122,40122. Dpto. Arequipa   Prov. Arequipa   Dist. Socabaya,-,-,2,1,-,-,1,3,1,-,8,-71.53467981,-16.47364217,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136383,170102,150732,150732. Dpto. Lima   Prov. Huarochiri   Dist. Surco,-,1,1,-,-,-,-,-,-,-,2,-76.44535866,-11.8771124,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136384,170102,30201,30201. Dpto. Apurimac   Prov. Andahuaylas   Dist. Andahuaylas,-,-,-,-,-,1,-,1,3,-,5,-73.38797193,-13.76821692,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136386,170102,80406,80406. Dpto. Cusco   Prov. Calca   Dist. San Salvador,-,-,-,-,1,2,-,2,2,-,7,-71.77420297,-13.48821462,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136388,170102,210806,210806. Dpto. Puno   Prov. Melgar   Dist. NuÃ±oa,-,-,-,-,1,-,-,-,-,-,1,-70.67058667,-14.35679672,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136391,170102,60401,60401. Dpto. Cajamarca   Prov. Chota   Dist. Chota,-,1,-,-,-,-,-,-,-,-,1,-78.64262591,-6.56002952,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136393,170102,60417,60417. Dpto. Cajamarca   Prov. Chota   Dist. Tacabamba,-,-,-,-,1,-,-,-,-,-,1,-78.55611135,-6.39870169,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136394,170102,210104,210104. Dpto. Puno   Prov. Puno   Dist. Atuncolla,-,-,1,-,-,-,-,1,-,-,2,-70.15705293,-15.67845726,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136396,170102,80603,80603. Dpto. Cusco   Prov. Canchis   Dist. Combapata,-,-,-,-,1,-,1,1,1,-,4,-71.33414333,-14.08814277,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136398,170102,81302,81302. Dpto. Cusco   Prov. Urubamba   Dist. Chinchero,-,-,-,-,2,-,-,1,1,1,5,-72.03877792,-13.4093831,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136401,170102,81102,81102. Dpto. Cusco   Prov. Paucartambo   Dist. Caicay,-,-,-,-,-,-,-,-,1,-,1,-71.67645196,-13.56430603,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136404,170102,80301,80301. Dpto. Cusco   Prov. Anta   Dist. Anta,-,-,-,-,-,-,1,-,4,-,5,-72.15997689,-13.48790866,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136405,170102,80601,80601. Dpto. Cusco   Prov. Canchis   Dist. Sicuani,-,7,-,2,11,9,3,19,34,3,88,-71.10360857,-14.25101723,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136407,170102,80104,80104. Dpto. Cusco   Prov. Cusco   Dist. San JerÃ³nimo,-,-,5,-,4,1,2,7,10,1,30,-71.86742424,-13.55741089,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136412,170102,10108,10108. Dpto. Amazonas   Prov. Chachapoyas   Dist. Huancas,-,1,-,-,1,-,1,1,-,-,4,-77.87497368,-6.15613878,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136415,170102,80608,80608. Dpto. Cusco   Prov. Canchis   Dist. Tinta,-,1,-,-,-,1,-,2,2,-,6,-71.39229799,-14.15874095,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136418,170102,40414,40414. Dpto. Arequipa   Prov. Castilla   Dist. Viraco,-,-,-,-,-,-,-,1,-,-,1,-72.56690249,-15.61637363,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136419,170102,81201,81201. Dpto. Cusco   Prov. Quispicanchi   Dist. Urcos,-,2,1,-,3,4,6,11,12,2,41,-71.59913886,-13.68787434,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136421,170102,80107,80107. Dpto. Cusco   Prov. Cusco   Dist. Saylla,-,1,-,-,-,-,-,1,-,-,2,-71.83175575,-13.55300444,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136426,170102,81002,81002. Dpto. Cusco   Prov. Paruro   Dist. Accha,-,-,-,-,-,-,-,-,1,-,1,-71.86263947,-13.98851065,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136427,170102,40406,40406. Dpto. Arequipa   Prov. Castilla   Dist. Choco,-,-,-,-,1,-,-,-,-,-,1,-72.06874652,-15.41413817,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136429,170102,210902,210902. Dpto. Puno   Prov. Moho   Dist. Conima,-,-,-,-,-,1,-,-,-,-,1,-69.41204351,-15.44930463,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136431,170102,81304,81304. Dpto. Cusco   Prov. Urubamba   Dist. Machupicchu,-,-,1,-,-,-,-,-,-,-,1,-72.50015881,-13.20147149,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136433,170102,40101,40101. Dpto. Arequipa   Prov. Arequipa   Dist. Arequipa,-,4,1,1,7,-,4,6,8,1,32,-71.53845959,-16.40665825,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136436,170102,131001,131001. Dpto. La Libertad   Prov. Santiago de Chuco   Dist. Santiago de Chuco,-,-,-,1,-,-,-,2,-,-,3,-78.24461207,-8.34914124,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136440,170102,210308,210308. Dpto. Puno   Prov. Carabaya   Dist. Ollachea,-,-,-,-,2,-,-,1,2,-,5,-70.54126219,-13.74161435,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136442,170102,81206,81206. Dpto. Cusco   Prov. Quispicanchi   Dist. Cusipata,-,-,-,-,-,-,-,1,1,-,2,-71.4379172,-13.88597475,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136443,170102,80806,80806. Dpto. Cusco   Prov. Espinar   Dist. Pichigua,-,-,-,-,-,-,-,-,1,-,1,-71.3437551,-14.67934104,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136444,170102,211202,211202. Dpto. Puno   Prov. Sandia   Dist. Cuyocuyo,-,-,-,-,1,3,3,1,10,-,18,-69.55766801,-14.52381412,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136445,170102,81303,81303. Dpto. Cusco   Prov. Urubamba   Dist. Huayllabamba,-,-,-,-,-,-,-,-,2,-,2,-72.04980994,-13.34189251,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136446,170102,80605,80605. Dpto. Cusco   Prov. Canchis   Dist. Pitumarca,-,-,-,-,2,-,-,1,5,-,8,-71.1581667,-13.88879154,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136447,170102,81307,81307. Dpto. Cusco   Prov. Urubamba   Dist. Yucay,-,-,-,-,1,-,-,-,-,-,1,-72.07322707,-13.29424021,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136448,170102,211101,211101. Dpto. Puno   Prov. San Roman   Dist. Juliaca,-,-,4,1,16,5,5,16,21,-,68,-70.21552891,-15.45987404,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136449,170102,30102,30102. Dpto. Apurimac   Prov. Abancay   Dist. Chacoche,-,-,-,-,-,-,1,-,-,-,1,-72.99128857,-13.99742723,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136450,170102,210504,210504. Dpto. Puno   Prov. El Collao   Dist. Santa Rosa,-,-,-,-,1,-,-,1,-,-,2,-69.85519743,-16.83579214,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136451,170102,81305,81305. Dpto. Cusco   Prov. Urubamba   Dist. Maras,-,-,-,-,-,-,1,1,-,-,2,-72.16218543,-13.33700258,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136452,170102,80302,80302. Dpto. Cusco   Prov. Anta   Dist. Ancahuasi,-,-,-,-,2,-,-,1,2,-,5,-72.32222958,-13.46162529,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
136456,170102,80401,80401. Dpto. Cusco   Prov. Calca   Dist. Calca,-,-,1,-,8,-,3,4,9,3,28,-71.95777705,-13.26872231,-69.93884485,-12.97674433,SIERRA,SELVA,SIERRA-SELVA
